"管理番号","機器名称","開始日","状況","現所在地ＣＤ","現所在地","型式","製造ＣＤ","管理部署","分類ＣＤ","分類","メーカーＣＤ","メーカー","配備部署","ME.No","カタログ名称","SystemID","資産番号","資産区分","納入年月日","廃棄フラグ","廃棄年月日","廃棄予定日","廃棄担当者","代表機種","年間保守契約","年間保守費用","常設機器","統計対象外","運転実時間","耐用年数","可用年数","所属コード","購入価格"
"14-0024","送信機","2024/02/15 9:29:40","貸出中","109","新　西4階","ZS-630P","16082","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5044","送信機","","","固定資産","2015/01/06 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0022","送信機","2024/02/15 9:27:10","貸出中","109","新　西4階","ZS-630P","16080","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5023","送信機","","","固定資産","2015/01/06 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0023","送信機","2024/02/15 9:28:32","貸出中","109","新　西4階","ZS-630P","16081","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5003","送信機","","","固定資産","2015/01/06 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0021","送信機","2025/03/04 17:22:00","","108","新　臨床工学室","ZS-630P","16079","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH4063","送信機","","","固定資産","2015/01/06 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0025","送信機","2024/02/15 9:30:55","貸出中","109","新　西4階","ZS-630P","16083","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5051","送信機","","","固定資産","2015/01/06 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0026","送信機","2024/02/15 9:32:04","貸出中","109","新　西4階","ZS-630P","16084","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5056","送信機","","","固定資産","2015/01/06 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0027","送信機","2024/02/15 9:33:20","貸出中","109","新　西4階","ZS-630P","16085","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH1056","送信機","","","固定資産","2015/01/06 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0033","送信機","2024/01/10 11:10:58","貸出中","107","新　西2階","ZS-900P","34438","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西2階","CH2061","送信機","","","固定資産","2015/02/27 0:00:00","False","","","","False","False","0","False","False","","","","","0"
"14-0616","送信機","2024/01/16 14:19:10","貸出中","110","新　西5階","ZS-630P","18730","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH2037","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0612","送信機","2024/11/13 13:46:47","保守開始","108","新　臨床工学室","ZS-630P","18726","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH2051","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"16-3001","送信機","2024/01/17 11:28:51","貸出中","106","新　東7階","ZS-630P","27947","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH4053","送信機","","","固定資産","2015/06/22 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0614","送信機","2024/03/05 14:24:30","貸出中","110","新　西5階","ZS-630P","18728","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH2063","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0611","送信機","2025/04/24 8:54:00","","108","新　臨床工学室","ZS-630P","18725","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH5021","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0617","送信機","2024/01/16 14:27:34","貸出中","110","新　西5階","ZS-630P","18731","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH2093","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0618","送信機","2024/02/13 10:16:25","貸出中","103","新　東4階(産婦人科)","ZS-630P","18732","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(産婦人科)","CH1023","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0619","送信機","2024/01/25 9:40:10","貸出中","105","新　東6階","ZS-630P","18733","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH3019","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0620","送信機","2024/01/25 9:36:11","貸出中","105","新　東6階","ZS-630P","18734","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH1076","送信機","","","固定資産","2015/03/23 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0002","送信機","2024/01/18 11:36:27","貸出中","112","新　西7階","ZS-620P","00363","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH2059","送信機","","","固定資産","2015/06/19 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0022","送信機","2024/09/27 14:54:00","貸出中","103","新　東4階(産婦人科)","ZS-900P","37045","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(産婦人科)","CH4003","送信機","","","固定資産","2016/02/24 0:00:00","False","","","","False","False","0","False","False","","","","","0"
"15-0029","送信機","2024/02/13 10:14:50","貸出中","103","新　東4階(産婦人科)","ZS-900P","37092","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(産婦人科)","CH4006","送信機","","","固定資産","2016/02/24 0:00:00","False","","","","False","False","0","False","False","","","","","0"
"15-0030","送信機","2024/09/30 15:02:00","","108","新　臨床工学室","ZS-900P","37093","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH4003","送信機","","","固定資産","2016/02/24 0:00:00","False","","","","False","False","0","False","False","","","","","0"
"15-0007","送信機","2024/01/17 8:55:15","貸出中","106","新　東7階","ZS-630P","24136","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH1014","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0008","送信機","2024/01/17 8:59:11","貸出中","106","新　東7階","ZS-630P","24137","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH4014","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0009","送信機","2024/01/18 11:39:23","貸出中","112","新　西7階","ZS-630P","24138","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH1041","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0010","送信機","2024/01/25 11:30:04","貸出中","105","新　東6階","ZS-630P","24139","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH2057","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0011","送信機","2024/01/25 9:43:23","貸出中","105","新　東6階","ZS-630P","24140","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH1059","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0012","送信機","2024/01/25 9:46:12","貸出中","105","新　東6階","ZS-630P","24141","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH1063","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0013","送信機","2024/01/25 9:49:05","貸出中","105","新　東6階","ZS-630P","24142","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH1065","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"15-0014","送信機","2024/01/25 9:52:40","貸出中","105","新　東6階","ZS-630P","24143","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH1079","送信機","","","固定資産","2016/03/04 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"14-0613","送信機","2024/01/11 9:51:08","貸出中","104","新　東5階","ZS-930P","18727","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH5028","送信機","","","固定資産","2014/01/01 0:00:00","False","","","","False","False","0","False","False","","","","","0"
"16-3002","送信機","2024/01/16 14:32:54","貸出中","110","新　西5階","ZS-610P","02292","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH4061","送信機","","","固定資産","2016/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"16-3038","送信機","2024/02/08 11:18:34","貸出中","108","新　ＭＥ室","ZS-900P","40221","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH5001　HD","送信機","","","固定資産","2017/02/23 0:00:00","False","","","","False","False","0","False","False","","","","","0"
"16-3039","送信機","2024/02/20 10:56:08","貸出中","126","新　救急外来","ZS-900P","40222","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　救急外来","CH6024","送信機","","","固定資産","2017/02/23 0:00:00","False","","","","False","False","0","False","False","","","","","0"
"16-3044","送信機","2024/01/17 9:00:31","貸出中","106","新　東7階","ZS-610P","02895","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH6014","送信機","","","固定資産","2017/03/21 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"16-3045","送信機","2024/02/22 11:06:30","貸出中","150","新　化学療法室","ZS-610P","02896","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　化学療法室","CH2046","送信機","","","固定資産","2017/03/21 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"17-0002","送信機","2024/02/08 11:19:54","","108","新　ＭＥ室","ZS-900P","41329","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH5006","送信機","","","固定資産","2017/04/25 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"17-3123","送信機","2024/01/25 9:55:17","貸出中","105","新　東6階","ZS-630P","45352","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH3038","送信機","","","固定資産","2018/03/16 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"17-3122","送信機","2024/01/25 9:33:41","貸出中","105","新　東6階","ZS-630P","45351","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH2079","送信機","","","固定資産","2018/03/16 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
